,label,text
2730,0,"['havent', 'lei', 'Next', 'mon']"
2731,0,"['Mm', 'feeling', 'sleepy', 'today', 'shall', 'get', 'dear']"
2732,0,"['dare', 'stupid', 'wont', 'tell', 'anything', 'Hear', 'wont', 'talk']"
2733,0,"['noe', 'ben', 'going']"
2734,0,"['mag', 'meeting', 'avo', 'point']"
2735,0,"['meant', 'middle', 'left', 'right']"
2736,0,"['Really', 'crashed', 'cuddled', 'sofa']"
2737,0,"['Hi', 'Chachi', 'tried', 'calling', 'u', 'unable', 'reach', 'u', 'Pl', 'give', 'missed', 'cal', 'u', 'c', 'tiz', 'msg', 'Kanagu']"
2738,0,"['sent', 'prices', 'mean', 'ltgt', 'g']"
2740,0,['Nothing']
2742,0,"['working', 'ringing', 'u', 'thing', 'whole', 'houseful', 'screaming', 'brats', 'pulling', 'hair', 'Loving', 'u']"
2743,0,"['family', 'responding', 'anything', 'room', 'went', 'home', 'diwali', 'one', 'called', 'coming', 'makes', 'feel', 'like', 'died']"
2744,0,"['Tick', 'tick', 'tick', 'Babe']"
2745,0,"['R', 'going', '4', 'todays', 'meeting']"
2746,0,"['K', 'dahow', 'many', 'page', 'want']"
2747,0,"['Ya', 'nowonion', 'roast']"
2748,0,"['Send', 'number', 'give', 'reply', 'tomorrow', 'morning', 'said', 'like', 'ok']"
2749,0,"['said', 'problem', 'Let', 'know']"
2750,0,"['Ok', 'tell', 'half', 'hr', 'b4', 'u', 'come', 'need', '2', 'prepare']"
2751,0,"['Play', 'w', 'computer', 'Aiyah', 'tok', '2', 'u', 'lor']"
2752,0,"['Sat', 'right', 'Okay', 'thanks']"
2753,0,"['Derp', 'worse', 'dude', 'always', 'wants', 'party', 'dude', 'files', 'complaint', 'three', 'drug', 'abusers', 'lives']"
2754,0,"['Ok', 'Chinese', 'food', 'way', 'get', 'fat', 'youre', 'paying', 'lipo']"
2755,0,"['r', 'outside', 'already']"
2756,0,"['good', 'trip', 'Watch', 'Remember', 'get', 'back', 'must', 'decide', 'easter']"
2757,0,"['Yo', 'watching', 'movie', 'netflix']"
2758,0,"['time', 'Iâ€', 'prob', '3']"
2759,0,"['meh', 'Thgt', 'clash', 'Really', 'ah', 'dun', 'mind', 'dun', 'seen', 'lost', 'weight', 'Gee']"
2762,0,"['ARR', 'birthday', 'today', 'wish', 'get', 'oscar']"
2764,0,"['Open', 'rebtel', 'firefox', 'loads', 'put', 'plus', 'sign', 'user', 'name', 'place', 'show', 'two', 'numbers', 'lower', 'number', 'number', 'pick', 'number', 'pin', 'display', 'okay']"
2765,0,"['picking', 'various', 'points']"
2766,1,"['Married', 'local', 'women', 'looking', 'discreet', 'action', '5', 'real', 'matches', 'instantly', 'phone', 'Text', 'MATCH', '69969', 'Msg', 'cost', '150p', '2', 'stop', 'txt', 'stop', 'BCMSFWC1N3XX']"
2767,0,"['Wow', 'v', 'v', 'impressed', 'funs', 'shopping']"
2768,0,"['way', 'ur', 'home']"
2769,1,"['Burger', 'King', 'Wanna', 'play', 'footy', 'top', 'stadium', 'Get', '2', 'Burger', 'King', '1st', 'Sept', 'go', 'Large', 'Super', 'CocaCola', 'walk', 'winner']"
2770,0,"['problem', 'Talk', 'later']"
2771,0,"['ur', 'sis']"
2772,0,"['Still', 'customer', 'place']"
2773,1,"['come', 'takes', 'little', 'time', 'child', 'afraid', 'dark', 'become', 'teenager', 'wants', 'stay', 'night']"
2774,0,"['Dude', 'u', 'knw', 'also', 'teluguthts', 'gudk', 'gud', 'nyt']"
2775,0,"['confirm', 'eating', 'esplanade']"
2776,0,"['Send', 'id', 'password']"
2777,0,"['Kind', 'Took', 'garage', 'Centre', 'part', 'exhaust', 'needs', 'replacing', 'Part', 'ordered', 'n', 'taking', 'fixed', 'tomo', 'morning']"
2778,1,"['ur', 'chance', 'win', 'Â£250', 'cash', 'every', 'wk', 'TXT', 'ACTION', '80608', 'TsCs', 'wwwmovietriviatv', 'custcare', '08712405022', '1x150pwk']"
2779,0,"['Well', 'might', 'come']"
2780,0,"['Long', 'quit', 'get', 'like', '5', 'minutes', 'day']"
2781,0,"['likely', 'called', 'Mittelschmertz', 'Google', 'dont', 'paracetamol', 'dont', 'worry', 'go']"
2782,0,"['Well', 'right', 'Im', 'gonna', 'get', 'check', 'todays', 'steam', 'salespee', 'text', 'want', 'come', 'get']"
2783,0,"['arrived', 'see', 'couple', 'days', 'lt3']"
2784,0,"['K', 'wat', 'tht', 'incident']"
2785,0,"['Yeah', 'get', 'unlimited']"
2786,0,"['cThen', 'thk', 'shd', 'b', 'enuff', 'Still', 'got', 'conclusion', 'n', 'contents', 'pg', 'n', 'references', 'Ill', 'b', 'da', 'contents', 'pg', 'n', 'cover', 'pg']"
2787,0,"['Forgot', 'takes', '3', 'years', 'shower', 'sorry', 'atyour', 'phone', 'dead', 'yet']"
2788,0,"['Ãœ', 'got', 'wat', 'buy', 'tell', 'us', 'need', 'come']"
2789,0,"['big', 'God', 'bring', 'success']"
2790,1,"['Uâ€™ve', 'Bin', 'Awarded', 'Â£50', 'Play', '4', 'Instant', 'Cash', 'Call', '08715203028', 'Claim', 'EVERY', '9th', 'Player', 'Wins', 'Min', 'Â£50Â£500', 'OptOut', '08718727870']"
2791,0,"['â€', 'r', 'stayin', 'extra', 'week', 'back', 'next', 'wed', 'rugby', 'weekend', 'Hi', 'c', 'u', 'soon', 'ham']"
2792,0,"['campus', 'library']"
2793,0,"['affidavit', 'says', 'ltgt', 'E', 'Twiggs', 'St', 'division', 'g', 'courtroom', 'ltgt', 'ltTIMEgt', 'Ill', 'double', 'check', 'text', 'tomorrow']"
2794,0,['creep']
2796,0,"['get', 'ten', 'billion', 'calls', 'texts', 'help', 'god']"
2798,0,"['Ive', 'told', 'ive', 'returned', 'order']"
2799,0,"['HouseMaid', 'murderer', 'coz', 'man', 'murdered', 'ltgt', 'th', 'January', 'public', 'holiday', 'govtinstituitions', 'closedincluding', 'post', 'office']"
2800,0,"['Depends', 'u', 'going', 'lor']"
2801,0,"['smile', 'right', 'go', 'world', 'wonder', 'smiling', 'think', 'crazy', 'keep', 'away', 'grins']"
2802,1,"['FreeMsgFAV', 'XMAS', 'TONESReply', 'REAL']"
2803,0,"['Lil', 'fever', 'fine']"
2804,0,"['think', 'still', 'car']"
2805,0,[]
2806,1,"['December', 'mobile', '11mths', 'entitled', 'update', 'latest', 'colour', 'camera', 'mobile', 'Free', 'Call', 'Mobile', 'Update', 'Co', 'FREE', '08002986906']"
2807,0,"['Yes', 'princess', 'want', 'catch', 'big', 'strong', 'hands']"
2808,0,"['Oh', 'yeah', 'forgot', 'U', 'take', '2', 'shopping']"
2809,0,"['Mm', 'asked', 'call', 'radio']"
2810,0,"['Thinkin', 'someone', 'good', 'drugs']"
2812,0,"['Enjoy', 'showers', 'possessiveness', 'poured', 'u', 'ur', 'loved', 'ones', 'bcoz', 'world', 'lies', 'golden', 'gift', 'loved', 'truly']"
2813,0,"['Alright', 'youre', 'sure', 'let', 'know', 'youre', 'leaving']"
2814,0,"['lasting', 'much', '2', 'hours', 'might', 'get', 'lucky']"
2815,0,"['Genius', 'whats', 'brother', 'Pls', 'send', 'number', 'skype']"
2816,1,"['Gr8', 'Poly', 'tones', '4', 'mobs', 'direct', '2u', 'rply', 'POLY', 'TITLE', '8007', 'eg', 'POLY', 'BREATHE1', 'Titles', 'CRAZYIN', 'SLEEPINGWITH', 'FINEST', 'YMCA', 'getzedcouk', 'POBox365O4W45WQ', '300p']"
2817,0,"['Thk', 'em', 'find', 'wtc', 'far', 'Weiyi', 'goin', 'E', 'rest', 'dunno', 'yet', 'R', 'ur', 'goin', '4', 'dinner', 'den', 'might', 'b', 'able', 'join']"
2818,0,"['Dont', 'forget', 'owns', 'whos', 'private', 'property', 'good', 'boy', 'always', 'passionate', 'kiss']"
2819,1,"['INTERFLORA', 'Â“Its', 'late', 'order', 'Interflora', 'flowers', 'christmas', 'call', '0800', '505060', 'place', 'order', 'Midnight', 'tomorrow']"
2820,0,"['Oh', 'godtaken', 'teethis', 'paining']"
2821,1,"['ROMCAPspam', 'Everyone', 'around', 'responding', 'well', 'presence', 'since', 'warm', 'outgoing', 'bringing', 'real', 'breath', 'sunshine']"
2822,0,"['u', 'ask', 'darren', 'go', 'n', 'pick', 'u', 'lor', 'oso', 'sian', 'tmr', 'haf', '2', 'meet', 'lect']"
2823,0,"['need', 'buy', 'lunch', 'eat', 'maggi', 'mee']"
2824,1,"['Congratulations', 'Thanks', 'good', 'friend', 'U', 'Â£2000', 'Xmas', 'prize', '2', 'claim', 'easy', 'call', '08712103738', '10p', 'per', 'minute', 'BTnationalrate']"
2826,0,"['Oh', 'right', 'ok', 'Ill', 'make', 'sure', 'loads', 'work', 'day', 'got', 'really', 'nasty', 'cough', 'today', 'dry', 'n', 'shot', 'really', 'help']"
2828,1,"['Send', 'logo', '2', 'ur', 'lover', '2', 'names', 'joined', 'heart', 'Txt', 'LOVE', 'NAME1', 'NAME2', 'MOBNO', 'eg', 'LOVE', 'ADAM', 'EVE', '07123456789', '87077', 'Yahoo', 'POBox36504W45WQ', 'TxtNO', '4', 'ads', '150p']"
2830,0,"['Thanx', '4', 'sending', 'home']"
2831,0,"['normally', 'hot', 'mail', 'Com', 'see']"
2832,1,"['Youve', 'tkts', 'EURO2004', 'CUP', 'FINAL', 'Â£800', 'CASH', 'collect', 'CALL', '09058099801', 'b4190604', 'POBOX', '7876150ppm']"
2833,0,"['U', 'sick', 'still', 'go', 'shopping']"
2834,0,"['Ya', 'well', 'fine', 'BBDpooja', 'full', 'pimpleseven', 'become', 'quite', 'blackand', 'ur', 'rite', 'cold', 'wearing', 'sweatter']"
2835,0,"['Nicenicehow', 'working']"
2836,0,"['1s', 'reach', 'home', 'call']"
2837,0,"['trying', 'find', 'Chinese', 'food', 'place', 'around']"
2838,0,"['Easy', 'mate', 'guess', 'quick', 'drink', 'bit', 'ambitious']"
2839,0,"['BABE', 'miiiiiiissssssssss', 'need', 'crave', 'Geeee', 'Im', 'sad', 'without', 'babe', 'love']"
2840,0,"['Ok', 'thanx']"
2842,0,"['Tunji', 'hows', 'queen', 'wishing', 'great', 'day', 'Abiola']"
2843,0,"['Today', 'iZ', 'Yellow', 'rose', 'day', 'u', 'love', 'frndship', 'give', '1', 'misscall', 'amp', 'send', 'ur', 'frndZ', 'amp', 'See', 'many', 'miss', 'calls', 'u', 'get', 'u', 'get', '6missed', 'U', 'marry', 'ur', 'Lover']"
2844,0,"['class', 'hours', 'Sorry']"
2845,0,"['Wat', 'time', 'u', 'finish', 'ur', 'lect', 'today']"
2846,1,"['Freemessage', 'JamsterGet', 'crazy', 'frog', 'sound', 'poly', 'text', 'MAD1', 'real', 'text', 'MAD2', '88888', '6', 'crazy', 'sounds', '3', 'GBPweek', '16only', 'TCs', 'apply']"
2848,1,"['CHANCE', 'REALITY', 'FANTASY', 'SHOW', 'call', '08707509020', '20p', 'per', 'min', 'NTT', 'Ltd', 'PO', 'Box', '1327', 'Croydon', 'CR9', '5WB', '0870', 'national', 'rate', 'call']"
2849,0,"['Shes', 'fine', 'Good', 'hear', 'dear', 'Happy', 'new', 'year', 'oh']"
2850,0,"['going', 'wipro', 'interview', 'today']"
2851,0,"['tall', 'princess']"
2852,0,"['doubt', 'could', 'handle', '5', 'times', 'per', 'night', 'case']"
2853,0,"['Haha', 'Hope', 'hear', 'receipt', 'sound', 'Gd', 'luck']"
2854,0,"['gonna', 'death', 'Im', 'gonna', 'leave', 'note', 'says', 'robs', 'fault', 'Avenge']"
2855,0,"['Japanese', 'Proverb', 'one', 'U', 'none', 'itU', 'must', 'Indian', 'version', 'one', 'LET', 'none', 'itLEAVE', 'finally', 'Kerala', 'version', 'one', 'Stop', 'none', 'Make', 'strike']"
2856,0,"['Today', 'im', 'workin', 'free', 'oso', 'Gee', 'Thgt', 'u', 'workin', 'ur', 'frens', 'shop']"
2857,0,"['life', 'face', 'choices', 'toss', 'coin', 'becoz', 'settle', 'question', 'coin', 'air', 'U', 'know', 'heart', 'hoping', 'Gudni8']"
2859,0,"['want', 'kiss', 'feel', 'next']"
2860,0,"['happy', 'saying']"
2861,1,"['Adult', '18', 'Content', 'video', 'shortly']"
2862,0,"['Ok', 'would', 'b', 'lovely', 'u', 'r', 'sure', 'Think', 'wot', 'u', 'want', 'drinkin', 'dancin', 'eatin', 'cinema', 'u', 'Wot']"
2863,0,"['Im', 'saying', 'havent', 'explicitly', 'told', 'nora', 'know', 'someone', 'Im', 'probably', 'gonna', 'bother']"
2865,0,"['Smith', 'waste', 'dai', 'wanna', 'gayle']"
2866,0,"['Mum', 'ive', 'sent', 'many', 'many', 'messages', 'since', 'got', 'want', 'know', 'actually', 'getting', 'enjoy', 'rest', 'day']"
2867,0,"['Aight', 'tomorrow', 'around', 'ltgt']"
2869,1,"['CHANCE', 'REALITY', 'FANTASY', 'SHOW', 'call', '08707509020', '20p', 'per', 'min', 'NTT', 'Ltd', 'PO', 'Box', '1327', 'Croydon', 'CR9', '5WB', '0870', 'national', 'rate', 'call']"
2870,0,"['actually', 'first', 'time', 'went', 'bed', 'long', 'spoke', 'Woke', '7', 'night']"
2871,0,['See']
2872,0,"['dont', 'understand', 'message']"
2873,0,"['Crucify', 'c', 'told', 'earlier']"
2874,0,"['Idk', 'keep', 'saying', 'youre', 'since', 'moved', 'keep', 'butting', 'heads', 'freedom', 'vs', 'responsibility', 'im', 'tired', 'much', 'shit', 'deal', 'im', 'barely', 'keeping', 'together', 'gets', 'added']"
2875,0,"['Fuck', 'cedar', 'key', 'fuck', 'come', 'anyway', 'tho']"
2876,0,"['twenty', 'past', 'five', 'said', 'train', 'durham', 'already', 'coz', 'reserved', 'seat']"
2877,1,"['Hey', 'Boys', 'Want', 'hot', 'XXX', 'pics', 'sent', 'direct', '2', 'ur', 'phone', 'Txt', 'PORN', '69855', '24Hrs', 'free', '50p', 'per', 'day', 'stop', 'text', 'STOPBCM', 'SF', 'WC1N3XX']"
2878,0,"['U', 'still', 'painting', 'ur', 'wall']"
2880,0,"['Printer', 'cool', 'mean', 'groovy', 'Wine', 'groovying']"
2881,0,"['Hi', 'Harishs', 'rent', 'transfred', 'ur', 'Acnt']"
2882,0,"['Anything', 'lor', 'coming']"
2883,0,"['Cbe', 'really', 'good', 'nowadayslot', 'shop', 'showroomscity', 'shaping', 'good']"
2884,0,"['Ãœ', 'still', 'attending', 'da', 'talks']"
2885,0,"['probs', 'hon', 'u', 'doinat', 'mo']"
2886,0,"['K', 'Ill', 'take', 'care']"
2887,0,"['take', 'didnt', 'phone', 'callon', 'Friday', 'assume', 'wont', 'year']"
2888,0,"['battery', 'low', 'babe']"
2889,0,"['Shuhui', 'bought', 'rons', 'present', 'swatch', 'watch']"
2890,0,"['Yeah', 'theres', 'quite', 'bit', 'left', 'Ill', 'swing', 'tomorrow', 'get']"
2891,0,"['Babe', 'said', '2', 'hours', 'almost', '4', 'internet']"
2892,0,"['K', 'Ill', 'sure', 'get', 'noon', 'see', 'whats']"
2893,0,"['Kkyesterday', 'cbe']"
2894,0,"['Went', 'ganesh', 'dress', 'shop']"
2895,1,"['pdateNow', 'Double', 'mins', '1000', 'txts', 'Orange', 'tariffs', 'Latest', 'Motorola', 'SonyEricsson', 'Nokia', 'Bluetooth', 'FREE', 'Call', 'MobileUpd8', '08000839402', 'call2optoutYHL']"
2896,0,"['Ãœ', 'collecting', 'ur', 'laptop', 'going', 'configure', 'da', 'settings', 'izzit']"
2898,0,"['Aight', '8', 'latest', 'probably', 'closer', '7', 'jay', 'tyler', 'two', 'trips']"
2899,0,"['Come', 'aftr', 'ltDECIMALgt', 'cleaning', 'house']"
2900,1,"['Ur', 'cashbalance', 'currently', '500', 'pounds', 'maximize', 'ur', 'cashin', 'send', 'CASH', '86688', '150pmsg', 'CC', '08718720201', 'PO', 'BOX', '11414', 'TCRW1']"
2901,0,"['Bill', 'letters', 'iâ€™m', 'expecting', 'one', 'orange', 'isnâ€™t', 'bill', 'may', 'still', 'say', 'orange']"
2902,0,"['Tell', 'pa', 'pain', 'de']"
2903,0,"['HI', 'DARLIN', 'HOPE', 'NICE', 'NIGHT', 'WISH', 'COME', 'CANT', 'WAIT', 'SEE', 'LOVE', 'FRAN', 'PS', 'WANT', 'DIRTY', 'ANAL', 'SEX', 'WANT', '10', 'MAN', 'GANG', 'BANG']"
2904,0,"['Ha', 'donâ€', 'know', 'either', 'clever', 'simple', 'thing', 'pears', 'day', 'perfect', 'christmas']"
2905,0,"['Helloooo', 'Wake', 'Sweet', 'morning', 'welcomes', 'Enjoy', 'Day', 'full', 'joy', 'GUD', 'MRNG']"
2906,0,['ALRITE']
2907,0,"['must', 'sit', 'around', 'wait', 'summer', 'days', 'celebrate', 'magical', 'sight', 'worlds', 'dressed', 'white', 'Oooooh', 'let', 'snow']"
2908,1,"['URGENT', 'Mobile', 'number', 'awarded', 'Â£2000', 'prize', 'GUARANTEED', 'Call', '09058094454', 'land', 'line', 'Claim', '3030', 'Valid', '12hrs']"
2909,0,"['guys', 'go', 'see', 'movies', 'side']"
2911,0,"['didnt', 'tell', 'thatnow', 'im', 'thinking', 'Plus', 'hes', 'going', 'stop', 'runs']"
2912,0,"['Kindly', 'send', 'one', 'flat', 'ltDECIMALgt', 'today']"
2913,1,"['Sorry', 'U', 'unsubscribe', 'yet', 'MOB', 'offer', 'package', 'min', 'term', '54', 'weeks', 'pls', 'resubmit', 'request', 'expiry', 'Reply', 'THEMOB', 'HELP', '4', 'info']"
2914,0,"['Nothing', 'lor', 'bit', 'bored', 'dun', 'u', 'go', 'home', 'early', '2', 'sleep', 'today']"
2915,0,"['time', 'tell', 'friend', 'around']"
2916,0,"['Yes', 'fine', 'Love', 'safe']"
2917,0,"['Thanks', 'chikku', 'gud', 'nyt']"
2918,0,"['xy', 'ur', 'car', 'u', 'picking']"
2919,0,"['Thanx', '4', 'time', 'weÂ’ve', 'spent', '2geva', 'bin', 'mint', 'Ur', 'Baby', 'want', 'uxxxx']"
2920,0,"['Yo', 'way', 'could', 'pick', 'something', 'tonight']"
2921,0,"['Ive', 'sent', 'send']"
2922,0,"['Fine', 'simply', 'sitting']"
2923,0,"['Thts', 'gods', 'gift', 'birds', 'humans', 'hav', 'natural', 'gift', 'frm', 'god']"
2924,0,"['coming', 'day', 'class']"
2925,0,"['Im', 'done', 'studyn', 'library']"
2926,0,"['Ok', 'U', 'enjoy', 'ur', 'shows']"
2927,0,['Anything']
2928,0,"['wuld', 'without', 'baby', 'thought', 'alone', 'mite', 'break', 'donÂ’t', 'wanna', 'go', 'crazy', 'everyboy', 'needs', 'lady', 'xxxxxxxx']"
2929,0,"['Wats', 'dear', 'Sleeping', 'ah']"
2930,0,"['Hi', 'Test', 'ltgt', 'rd']"
2931,0,"['2', 'students', 'solved', 'CAT', 'question', 'xam', '532', 'ltgt', '924', 'ltgt', '863', 'ltgt', '725', 'Tell', 'answer', 'u', 'r', 'brilliant1thingi', 'got', 'answr']"
2932,0,"['Yo', 'know', 'anyone', 'ltgt', 'otherwise', 'able', 'buy', 'liquor', 'guy', 'flaked', 'right', 'dont', 'get', 'hold', 'somebody', '4', 'loko', 'night']"
2933,0,"['Yup', 'n', 'fren', 'lor', 'Im', 'meeting', 'fren', '730']"
2934,0,"['Yeah', 'got', 'one', 'lined', 'us']"
2935,0,"['stop', 'wondering', 'wow', 'ever', 'going', 'stop', 'tming', 'tm', 'whenever', 'want', 'MINE', 'laughs']"
2936,0,"['Lol', 'yep', 'yesterday', 'Already', 'got', 'fireplace', 'another', 'icon', 'sitting']"
2937,0,"['Hey', 'ive', 'booked', 'pilates', 'yoga', 'lesson', 'already', 'Haha']"
2938,0,"['ok', 'happen', 'behave', 'like']"
2939,1,"['1', 'new', 'message', 'Please', 'call', '08712400200']"
2940,0,"['supervisor', 'find', '4', 'one', 'lor', 'thk', 'students', 'havent', 'ask', 'yet', 'Tell', 'u', 'aft', 'ask']"
2941,0,"['Hello', 'news', 'job', 'making', 'wait', 'fifth', 'week', 'Yeah', 'im', 'woozles', 'weasels', 'exeter', 'still', 'home', '3']"
2943,1,"['currently', 'message', 'awaiting', 'collection', 'collect', 'message', 'call', '08718723815']"
2944,0,"['Hey', 'babe', 'sorry', 'didnt', 'get', 'sooner', 'Gary', 'come', 'fix', 'cause', 'thinks', 'knows', 'doesnt', 'go', 'far', 'Ptbo', 'says', 'cost', 'ltgt', 'bucks', 'dont', 'know', 'might', 'cheaper', 'find', 'someone', 'dont', 'second', 'hand', 'machines', 'right', 'let', 'know', 'want', 'babe']"
2945,0,"['make', '3', '4', 'fucks', 'sake', 'x']"
2946,0,"['Leave', 'U', 'always', 'ignorant']"
2947,0,"['Nope', 'ill', 'b', 'going', '2', 'sch', 'fri', 'quite', 'early', 'lor', 'cos', 'mys', 'sis', 'got', 'paper', 'da', 'morn']"
2948,0,"['bruce', 'b', 'downs', 'amp', 'fletcher']"
2949,0,"['said', 'would', 'woke']"
2950,0,"['Hey', 'free', 'call']"
2951,0,"['Tell', 'whos', 'pls']"
2952,1,"['URGENT', 'mobile', 'awarded', 'Â£1500', 'Bonus', 'Caller', 'Prize', '27603', 'final', 'attempt', '2', 'contact', 'U', 'Call', '08714714011']"
2953,0,"['Think', 'might', 'give', 'miss', 'teaching', 'til', 'twelve', 'lecture', 'two', 'Damn', 'working', 'thing']"
2954,0,"['Id', 'check', 'theres', 'like', '1', 'bowls', 'worth', 'left']"
2955,0,"['Yes', 'many', 'sweets']"
2956,0,"['would', 'Im', 'still', 'cozy', 'exhausted', 'last', 'nightnobody', 'went', 'school', 'work', 'Everything', 'closed']"
2958,0,"['Buzzzz', 'grins', 'buzz', 'ass', 'Buzz', 'chest', 'Buzz', 'cock', 'keep', 'phone', 'vibrator', 'feel', 'shake']"
2959,0,"['Sir', 'send', 'group', 'mail', 'check']"
2960,0,"['Im', 'da', 'intro', 'covers', 'energy', 'trends', 'n', 'pros', 'n', 'cons', 'Brief', 'description', 'nuclear', 'fusion', 'n', 'oso', 'brief', 'history', 'iter', 'n', 'jet', 'got', 'abt', '7', 'n', 'half', 'pages']"
2961,0,"['NONENOWHERE', 'IKNO', 'DOESDISCOUNTSHITINNIT']"
2962,0,"['dont', 'know', 'jabo', 'abi']"
2963,1,"['ever', 'notice', 'youre', 'driving', 'anyone', 'going', 'slower', 'idiot', 'everyone', 'driving', 'faster', 'maniac']"
2964,0,"['yet', 'hadya', 'sapna', 'aunty', 'manege', 'yday', 'hogidhechinnu', 'full', 'weak', 'swalpa', 'black', 'agidhane']"
2965,0,"['good', 'baby']"
2967,0,"['Mostly', 'sports', 'typelyk', 'footblcrckt']"
2968,0,"['head', 'dey', 'swell', 'oh', 'Thanks', 'making', 'day']"
2969,0,"['U', 'make', 'fb', 'list']"
2971,0,"['Sary', 'need', 'Tim', 'bollox', 'hurt', 'lot', 'tol']"
2972,0,"['Happy', 'New', 'Year', 'Princess']"
2973,0,"['Ill', 'text', 'carlos', 'let', 'know', 'hang']"
2974,0,"['Dont', 'worry', 'easy', 'ingredients']"
2975,0,"['love', 'u', '2', 'little', 'pocy', 'bell', 'sorry', 'love', 'u']"
2976,0,"['Ok', 'omw', 'castor']"
2977,0,"['Yar', 'lor', 'Keep', 'raining', 'non', 'stop', 'u', 'wan', '2', 'go', 'elsewhere']"
2978,1,"['Xmas', 'Offer', 'Latest', 'Motorola', 'SonyEricsson', 'Nokia', 'FREE', 'Bluetooth', 'DVD', 'Double', 'Mins', '1000', 'Txt', 'Orange', 'Call', 'MobileUpd8', '08000839402', 'call2optout4QF2']"
2979,0,"['u', 'mean', 'u', 'almost', 'done', 'Done', 'wif', 'sleeping', 'tot', 'u', 'going', 'take', 'nap', 'Yup', 'send', 'liao', 'im', 'picking', 'ard', '4', 'smth', 'lor']"
2981,0,"['Tonight', 'Yeah', 'Id']"
2982,0,"['eat', 'fo', 'lunch', 'senor']"
2983,0,"['said', 'right', 'giggle', 'saw', 'u', 'would', 'possibly', 'first', 'person2die', 'NVQ', 'think', 'much', 'could']"
2984,0,"['break', 'time', 'one', 'come', 'n', 'get', 'stuff', 'fr']"
2985,1,"['Reply', 'win', 'Â£100', 'weekly', 'professional', 'sport', 'Tiger', 'Woods', 'play', 'Send', 'STOP', '87239', 'end', 'service']"
2986,0,"['Im', 'see', 'cant', 'see', 'Maybe', 'reboot', 'ym', 'seen', 'buzz']"
2987,0,"['still', 'grinder']"
2988,1,"['1', 'POLYPHONIC', 'tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'PT2', '87575', '1st', 'Tone', 'FREE', 'get', 'txtin', 'tell', 'ur', 'friends', '150ptone', '16', 'reply', 'HL', '4info']"
2991,0,"['Ki', 'didt', 'see', 'youkwhere']"
2992,0,"['im', 'list', 'buyers']"
2993,0,"['idea', 'guess', 'well', 'work', 'hour', 'supposed', 'leave', 'since', 'usual', 'nobody', 'interest', 'figuring', 'shit', 'last', 'second']"
2994,0,"['Mm', 'entirely', 'sure', 'understood', 'text', 'hey', 'Ho', 'weekend']"
2995,0,"['released', 'vday', 'shirts', 'u', 'put', 'makes', 'bottom', 'half', 'naked', 'instead', 'white', 'underwear']"
2996,0,"['knowhe', 'watching', 'film', 'computer']"
2997,0,"['b4', 'Thursday']"
2998,0,"['Oh', 'phone', 'phoned', 'disconnected']"
2999,0,"['Id', 'onluy', 'matters', 'getting', 'offcampus']"
3000,1,"['message', 'free', 'Welcome', 'new', 'improved', 'Sex', 'Dogging', 'club', 'unsubscribe', 'service', 'reply', 'STOP', 'msgs150p', '18only']"
3001,0,"['Excellent', 'Ill', 'see', 'rileys', 'plans']"
3004,0,"['Ew', 'one']"
3005,0,"['Also', 'hi', 'wesley', 'howve']"
3006,0,"['Ah', 'see', 'lingo', 'let', 'know', 'wot', 'earth', 'finished', 'making']"
3008,1,"['UpdateNow', '12Mths', 'Half', 'Price', 'Orange', 'line', 'rental', '400minsCall', 'MobileUpd8', '08000839402', 'call2optoutJ5Q']"
3009,0,"['Imagine', 'Life', 'WITHOUT', 'see', 'fast', 'u', 'searching', 'meDont', 'worry', 'lm', 'always', 'disturb', 'U', 'Goodnoon']"
3010,0,"['Hm', 'good', 'morning', 'headache', 'anyone']"
3011,0,"['Yeah', 'probs', 'last', 'night', 'obviously', 'catching', 'Speak', 'soon']"
3012,1,"['FREE', 'UNLIMITED', 'HARDCORE', 'PORN', 'direct', '2', 'mobile', 'Txt', 'PORN', '69200', 'get', 'FREE', 'access', '24', 'hrs', 'chrgd50p', 'per', 'day', 'txt', 'Stop', '2exit', 'msg', 'free']"
3013,0,"['might', 'go', '2', 'sch', 'Yar', 'e', 'salon', 'v', 'boring']"
3014,0,"['ltgt', 'mins', 'stop', 'somewhere', 'first']"
3015,0,"['ltgt', 'fast', 'approaching', 'Wish', 'u', 'Happy', 'New', 'Year', 'Happy', 'Sankranti', 'Happy', 'republic', 'day', 'Happy', 'Valentines', 'Day', 'Happy', 'Shivratri', 'Happy', 'Ugadi', 'Happy', 'Fools', 'day', 'Happy', 'May', 'Day', 'Happy', 'Independence', 'Day', 'Happy', 'FriendshipMotherFatherTeachersChildrens', 'Day', 'amp', 'HAPPY', 'BIRTHDAY', '4', 'U', 'Happy', 'Ganesh', 'festival', 'Happy', 'Dasara', 'Happy', 'Diwali', 'Happy', 'Christmas', 'ltgt', 'Good', 'Mornings', 'Afternoons', 'Evenings', 'Nights', 'RememberI', 'first', 'WISHING', 'U', 'THESEyours', 'Raj']"
3016,0,"['One', 'joys', 'lifeis', 'waking', 'daywith', 'thoughts', 'somewhereSomeone', 'cares', 'enough', 'tosend', 'warm', 'morning', 'greeting']"
3017,0,"['didnt', 'get', 'second', 'half', 'message']"
3018,0,"['Wat', 'time', 'u', 'wan', '2', 'meet', 'later']"
